Sports|"  The US women #39;s trio of 100 meter sprinters, including five time Olympian Gail Devers, all raced into the semifinals with strong, controlled performances yesterday in the debut of the track and ..."
Sports|"Iveta Benesova defeated Kristina Brandi 6-4, 3-6, 6-4 Monday in the first round of the Advanta Championships. Benesova and Brandi split the first two sets and Brandi broke serve to take a 1-0 lead in the third."
Sports|"Only two berths will be available in the FedEx Orange Bowl, where the Bowl Championship Series national title will be determined Jan. 4. By Mark J. Terrill, AP."
World|" Suspected Algerian Islamic militants killed 16 people in the first attack on civilians since the start of the holy month of Ramadan, officials said on Saturday."
Business|" SINGAPORE/CHICAGO (Reuters) - Singapore Airlines Ltd.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SIAL.SI target=/stocks/quickinfo/fullquote""&gt;SIAL.SI&lt;/A&gt; plans to buy up to 31 Boeing Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; long-range  777-300ER planes worth about \$7.35 billion, the carrier said on  Wednesday."
World|" It is 45 years since Tibet's god king, the Dalai Lama, fled his homeland on horseback as Chinese shells rained down on his capital. Many Tibetans do not expect to see him again, or not in his current incarnation."
Sci/Tech|"NEC Corp. has signed a contract with a Japanese bank for an RFID (Radio Frequency Identification) -based document management system, the company said Tuesday in a statement."
Sports|"The extra point is supposed to be a routine play. When you think about it, a lot of it is muscle memory. Snap, hold and a short kick by a former soccer player."
World|PRIME Minister Ariel Sharon was presiding today over the first ever cabinet meeting in Israeli history with ministers from just one party after he sacked his last remaining coalition partner.
World|Military planes will drop an estimated one hundred million paper origami cranes on the country #39;s Muslim south. The  quot;peace bombing quot; of the paper birds has been scheduled to coincide with the 
Sci/Tech|IBM Research will underwrite 20 research projects with grants under its Shared University Research Program.
Sci/Tech|" RealNetworks Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=RNWK.O qtype=sym infotype=info qcat=news""&gt;RNWK.O&lt;/A&gt; is ending  its 49 cent per song music download service but will keep the  promotional prices in place for top 10 songs, the Internet  media and software company said on Thursday."
Sports|"THIERRY HENRY finally added to his recent meagre goal tally for France in this World Cup qualifier today. Henry scored in the closing stages after Sylvain Wiltord #39;s opener, for only his third international "
World|"Stepping into the middle of Syria #39;s bid to extend its influence over neighboring Lebanon, the US yesterday won UN Security Council approval of a resolution "
Sci/Tech| RealNetworks Inc. said on Tuesday that it has sold more than a million songs at its online music store since slashing prices last week as part of a limited time sale aimed at growing the user base of its new digital media software.
Sci/Tech|"com December 14, 2004, 11:07 AM PT. Toshiba, whose tiny hard drives power Apple Computer #39;s hit iPod music players, announced that it has produced an 80GB model."
Sci/Tech| Cisco Systems is targeting a so called triple play of the move strategy as part of its strategy to drive sales to service providers.
Sci/Tech|"or Web-based distributed authoring and versioning -- allows Hotmail users to write scripts that use e-mail clients, such as Outlook, to address and send many e-mails quickly."
Sports|"Gary Sheffield homered twice and keyed a four-run rally in the ninth inning last night, sending the New York Yankees to a seesaw 13-10 win over the Minnesota Twins at Minneapolis."
Business|Nov. 18--Lockheed Martin has introduced evidence in a civil lawsuit that allegedly demonstrates Boeing Chief Executive Harry Stonecipher knew former Air Force acquisitions officer Darleen Druyun gave Boeing 
Sports|Two agents said that the Yankees were on the verge of acquiring Randy Johnson from the Arizona Diamondbacks.
World|" A U.S. journalist abducted by militants in Iraq and threatened with death said in a video aired Friday that his captors were treating him well, while an Italian journalist also was reported missing in the war torn country."
Sci/Tech|" High speed Internet access is becoming more and more popular, study shows."
World|"Greg Maddux pitched the Chicago Cubs into the lead in the NL wild-card race and gave Dusty Baker a win to remember. Maddux threw seven shutout innings for his 302nd career win, Baker got his 1,000th victory as a manager and Chicago beat the Montreal Expos 5-2 on Monday night..."
Sports|"For one half Saturday, the controversy over the Bowl Championship Series looked like it might disappear in the dampness of Bryant-Denny Stadium as undefeated Auburn found itself in a fight with archrival Alabama."
Sci/Tech|"Growth at foundry United Microelectronics Corporation (UMC) continues to outpace that at Taiwan Semiconductor Manufacturing Company (TSMC), which ended its record-sales streak in September."
Sci/Tech|&lt;strong&gt;&lt;cite&gt;Reg&lt;/cite&gt; review&lt;/strong&gt; Does colour screen  touch-sensitive control pad = iPod killer?
Business|"United Airlines, trying to further pare costs so it can emerge from bankruptcy, said Thursday it is seeking about \$725 million in annual savings through proposed pay "
Business|Pakistan Foreign Minister Khurshid Mehmood Kasuri said Monday India and Pakistan have decided to cooperate in exploring different energy sources in the South Asian region.
Sports|"Brandon Backe pitched seven innings and clubbed a two-run homer, the first of his major league career, to earn the Houston Astros an 11-5 triumph over the Cincinnati Reds in the National League Monday."
Sports|"0 Wednesday to send the World Cup champions to their first loss in qualifying for the 2006 tournament, and it cost them the top spot in South America #39;s World Cup qualifying."
